food_code,food_name,meal_type,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit
BFP544,Paneer patties,snack,bfp_manual,1403.853027,338.5819092,22.79498482,7.597538471,23.95560265,4.04241848,1.175682187,13274.50488,6249.09082,2328.535889,45.18915558,129.9037476,116.7079697,18.28707123,158.4448853,93.01196289,0.787814021,0.0857189,5.808918953,0.029380647,0.275010437,0.023334326,0.955396175,169.3674927,2.086279392,2.746691942,0,3.324300528,0,31.04422188,0.050530236,0.047369674,0.316745102,0.350833595,0.051931784,5.714425564,31.04422188,3.278581619,942.9636841,patty
BFP545,Vegetable patties ,snack,bfp_manual,1084.755371,261.9207458,20.97859383,4.006119728,17.73976898,1.493059874,2.624690771,9655.979492,4517.92627,1975.686279,39.33108521,18.95692444,47.42424774,20.62389565,139.5176239,180.6152039,0.865445971,0.105719037,0.421884447,0.002669821,0.322757751,0.030680148,0.473752916,147.4116364,1.871136427,4.727934837,0,12.30568027,0,19.74430656,0.094969325,0.028265491,0.577732265,0.375788182,0.087546885,1.3723948,19.74430656,12.02908897,1829.451904,patty
BFP546,Pearl millet infant food (Bajra shishu aahaar),breakfast,bfp_manual,1516.5,362.443512,62.09600067,11.98250008,6.624000072,26.0644989,7.838500023,1148.869019,2155.520996,2419.379883,0,118.5159988,278.4089966,143.5500031,12.66800022,602.9500122,5.667000294,0.551999986,23.69549942,0.0148,1.027999997,0.44600001,2.284499884,0,0.430999994,6.302999973,0,8.225000381,0,48.27950287,0.228500009,0.116499998,1.482499957,0.679499984,0.401499987,0.813499987,48.27950287,0,253.5399933,unknown
BFP547,Sajina,breakfast,bfp_manual,1444.599976,345.2593994,66.8690033,10.81099987,3.032999992,25.89099884,7.618999958,507.6690063,537.1710205,1108.72998,0,54.40100098,250.0589905,127.5,11.6970005,582.5,5.385000229,0.485000014,25.22800064,0.0162,0.972000003,0.211999997,2.013000011,0,0.178000003,3.375999928,0,3.085000038,0,40.79700089,0.207000002,0.127000004,0.80400002,0.654999971,0.386000007,0.623999953,40.79700089,0,275.8470154,unknown
BFP548,Cereal mix ,breakfast,bfp_manual,505.480011,120.8097229,21.83839989,3.318000078,2.015599966,10.68239975,2.032599926,384.2243958,798.9871826,658.7720337,0,21.3973999,61.52840042,32.770401,9.28619957,179.1799927,1.177999973,0.127800003,3.331200123,0.0029,0.349400014,0.084799998,0.52820003,0,0.213200003,0.554199994,0,1.808000088,0,19.18099976,0.068800002,0.023400001,0.837199986,0.243000001,0.136600003,0.333600014,19.18099976,0.497599989,821.4608154,unknown
BFP549,Pulse mix,breakfast,bfp_manual,348.5,83.29150391,15.99524975,3.156500101,0.543749988,6.585000038,2.249000072,58.09275055,81.30024719,252.2324982,0,14.92749977,61.33974838,28.71725082,3.875499964,151.3500061,1.287250042,0.126750007,9.044250488,0.002025,0.432500005,0.037,0.611500025,0,0.040750001,1.206499934,0,0.318749994,0,18.17124939,0.069250003,0.027250001,0.364749998,0.235499993,0.090750001,0.192499995,18.17124939,0,119.3367462,unknown
BFP552,Cereal pulse mix with amylase rice flour,breakfast,bfp_manual,637.0195923,151.5709839,27.80470467,4.267450809,2.742352962,8.839215279,3.465098143,331.6078491,516.2352905,1635.372559,0,12.6133337,91.45098114,34.4313736,1.029019594,96.86274719,1.188627481,0.143725485,12.81254864,0.001411765,0.829803884,0.017254902,0.796078444,0,1.225490212,3.159999847,0,1.176078439,0,22.01254845,0.134117648,0.048627455,0.706666648,0.301960796,0.094117649,0.837647021,22.01254845,0,69.33333588,unknown
BFP553,Banana groundnut paste/puree,breakfast,bfp_manual,892,213.1880035,36.15499878,4.272999763,5.451000214,31.67499924,1.700999975,1680.269043,2208.714844,1249.330078,0,74.93099976,96.68199921,65.75,16.84799957,357.3999939,1.898000121,0.157999992,0.625999987,0.0103,0.489000022,0.108000003,0.597000003,0,0.532999992,0.910999954,0,0.910000026,0,20.89500046,0.081,0.059999999,1.309000015,0.377000004,0.400999993,1.391000032,20.89500046,3.020999908,151.8269958,unknown
BFP554,Rice dal porridge (Chawal dal ki khichdi/khichri),"lunch,dinner",bfp_manual,1603.900024,383.3320923,65.03800201,10.79699993,8.329000473,26.54299927,4.508999825,1734.269043,3712.149902,2466.530029,0,50.45700073,198.1589966,100.0879974,12.33399963,465.7999878,2.758000135,0.409999996,6.171999931,0.0069,0.953999996,0.324999988,1.452000022,0,0.926999986,1.765999913,0,1.930000067,0,35.60499954,0.229000002,0.063000001,3.463999987,0.658999979,0.365999997,0.685000002,35.60499954,0,102.7669983,unknown
BFP555,Lentils and semolina porridge (Dal suji porridge/daliya),breakfast,bfp_manual,490.75,117.2892456,23.19099998,3.26150012,1.061500072,13.83850002,1.440500021,573.0215454,254.5769958,91.76499939,0,44.74449921,63.1914978,30.44499969,9.637000084,188,1.218999982,0.111000001,3.789999962,0.00315,0.356999993,0.090000004,0.471000016,0,0.081500001,0.991999984,0,0.534999967,0,10.73950005,0.058499999,0.033500001,0.223999992,0.261500001,0.135000005,0.559499979,10.73950005,0.40200001,101.3235016,unknown
BFP556,Spinach khichri (Palak khichri/khichdi),"lunch,dinner",bfp_manual,426.43927,102.1794815,17.35025024,3.428618908,1.908652186,0.20648919,1.560232997,257.3544006,361.3505859,1153.244629,0,10.43111515,60.07421112,23.25590706,69.59234619,170.8635559,0.64525789,0.137237936,4.508485794,0.002861897,0.287520796,0.074875206,0.417637289,0,0.938935101,0.187853575,0,22.67554092,0,18.73627281,0.068053246,0.026622295,0.592678845,0.24592346,0.062396005,0.381198019,18.73627281,2.015307903,695.1081543,unknown
BFP557,Vegetable mix,"lunch,dinner",bfp_manual,729.4000244,174.209198,36.01800156,4.699999809,0.940000057,27.36199951,1.934999943,463.2520142,177.2339935,165.2299957,2.200000048,90.05500031,114.2080002,68.98400116,34.93799973,527.2000122,2.271000147,0.160999998,5.795000076,0.0071,0.476999998,0.173999995,0.651000023,5.599999905,0.206999987,0.546000004,0,35.5890007,0,36.8370018,0.090999998,0.083999999,0.493000001,0.465000004,0.298000008,1.592999935,36.8370018,8.480000496,2006.246948,unknown
BFP558,Lentils and wheat porridge (Dal wheat porridge/daliya ),breakfast,bfp_manual,219.8179169,52.53697586,8.364757538,2.71130681,0.942143917,0.917474329,1.284581542,491.5124817,216.0264435,55.68281937,0,26.27782822,41.4510994,10.67488956,62.7911911,94.87371826,0.52202642,0.062378857,3.112481594,0.00082232,0.059324522,0.047577094,0.204552129,0,0.052276064,0.120411158,0,0.48751834,0,6.649045944,0.025844347,0.026431719,0.122173272,0.158590302,0.018208517,0.387077808,6.649045944,0.354185015,71.60058594,unknown
BFP559,Maize porridge,breakfast,bfp_manual,373.8088379,89.57054138,15.64161777,2.139853001,1.886617661,7.686617374,1.680147052,233.8005829,373.1373596,1107.685303,0,17.02323532,46.78735352,31.35220528,5.587205887,140.1764679,1.11470592,0.098382354,3.073529482,0.003764706,0.24323529,0.035882354,0.426323533,0,0.842058837,3.079264641,0,19.59632301,0,14.10632324,0.057058822,0.021764707,0.338382334,0.121470585,0.109411761,0.393088222,14.10632324,1.781176567,678.1903076,unknown
BFP561,Split bengal gram burfi/fudge (Channa dal burfi),"lunch,dinner",bfp_manual,1215.63269,287.3585205,54.63204193,4.647142887,7.092857361,43.3793869,2.061224461,3705.346924,1780.559204,857.8163452,15.06122494,16.44244957,45.50734711,13.65102005,2.534898043,64.95918274,0.62081635,0.104693882,0.816326559,4.08E-05,0.335102051,0.003673469,0.34857142,56.44898224,0.872244895,0.007959184,0,1.857142925,0,39.6414299,0.092653058,0.034897961,0.389795899,0.255510211,0.09244898,1.753469348,39.6414299,0.982857168,122.3467407,piece
BFP563,Chickpea flour cookies (Sweet besan rounds/cookies),snack,bfp_manual,867.7249756,207.0072479,39.64200211,4.292500019,3.423500061,30.66449928,2.559999943,1598.157959,806.8369751,612.085022,6.150000095,54.94750214,69.85050201,53.73249817,22.29050064,283.6000061,2.164999962,0.085000001,0.655000031,0.00485,0.555500031,0.001,0.444999993,23.04999924,0.591499984,0.504500031,0,5.925499916,0,40,0.091499999,0.036499999,0.347000003,0.341500014,0.343500018,1.83799994,40,1.554999948,2402.096436,piece
BFP564,Pearl millet mathri (Bajra mathri),snack,bfp_manual,3231.653809,785.0778198,7.422148228,1.822481275,83.12189484,0.159367189,1.360366344,11245.81152,17198.65039,50996.4375,6.554537773,4.630308151,32.85678482,12.86594486,33.17152405,42.33555222,0.719850123,0.063813493,2.691090822,0.002081599,0.158801004,0.016652789,0.289841801,24.56619644,39.61818314,0.470441312,0,5.629608631,0,10.72023296,0.038801,0.023447128,0.147543713,0.091190673,0.040466279,0.389009178,10.72023296,0,75.31390381,piece
BFP565,Sesame biscuit (Til ke biscuit),snack,bfp_manual,1767.177612,424.0336914,53.64928436,8.268195152,19.33925438,29.72664642,6.826934338,7901.511719,5889.743164,4005.82251,28.19484329,298.0596008,390.1822205,151.0744934,182.2584534,373.5386658,5.728366852,0.45925501,22.86189079,0.008424069,1.645845294,0.169627503,2.553008795,105.6733475,0.979942679,15.56561565,0,18.739254,0,37.51977158,0.224756449,0.071060173,1.61719203,0.460744977,0.436676234,1.055587411,37.51977158,0,328.2704773,biscuit
BFP566,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),breakfast,bfp_manual,2707.739258,657.5725708,8.681553841,4.05076313,67.18557739,0.352011085,2.651595116,8077.969727,13743.12109,42453.14844,0,20.49791908,63.67101288,36.88238525,63.86629486,267.4743347,1.382663012,0.154895976,6.537586689,0.00554785,0.423300982,0.030235784,0.627045751,0,32.97808456,0.902635217,0,50.21081924,0,43.02718353,0.069902912,0.034119278,0.357281566,0.41747573,0.057697643,0.781414688,43.02718353,4.385298252,1435.370361,vada
BFP568,Poshtik namak paras,snack,bfp_manual,2534.414551,613.3907471,19.52298355,6.490126133,56.57683945,0.871414721,4.55436039,9755.678711,12694.79004,31364.77734,14.3023262,60.74031067,130.1744232,61.00096893,44.0101738,203.8391418,2.034970999,0.237480611,11.86027145,0.004718992,0.989728689,0.051162791,1.153100729,53.6046524,23.93488312,4.864534855,0,38.80426407,0,47.21530914,0.184108526,0.064244188,1.449806213,0.382751942,0.137984499,1.556589127,47.21530914,2.934108496,1098.604492,piece
BFP569,Soya chikki,snack,bfp_manual,1764.451782,423.6982117,62.88771057,7.184717655,15.51395416,45.46844101,3.549501657,8052.526367,3834.544922,1719.029907,32.7109642,81.25049591,149.0857239,102.9687729,17.24119568,534.7507935,4.474086285,0.270000011,7.238538265,0.010631229,0.909966767,0.053820599,1.20166111,122.52491,1.10498333,0.482392013,0,2.013288975,0,48.1196022,0.10900332,0.049003322,0.668106318,0.504318953,0.438538224,1.513621211,48.1196022,0,399.6604614,piece
BFP570,Besan bathua chilla/cheela,breakfast,bfp_manual,1560.66394,373.8164368,40.64730072,11.47551918,18.57261467,1.447302938,7.78921175,9987.053711,4651.719727,1968.962646,40.82987595,64.7518692,183.8298798,70.42489624,166.3618317,274.8921204,2.676763535,0.265892118,19.19336128,0.001991701,1.795850635,0.041493777,1.607053995,153.0290375,1.926970959,4.625726223,0,40.63734436,0,80.82821655,0.298755199,0.190871373,1.507053971,0.768464744,0.260580927,3.248132706,80.82821655,6.809958935,989.8754883,cheela
BFP571,Wheat flour and nuts ladoos (Atta nuts ladoos),breakfast,bfp_manual,1633.275879,391.9016724,44.31482697,9.461724281,19.19241333,15.93862057,7.304137707,7707.384277,6365.253418,3664.810303,25.44827652,127.2855225,249.1258545,124.3793106,8.071723938,338.2069092,4.006551743,0.441034466,24.29517174,0.00637931,1.700689673,0.176551729,2.231379271,95.37931061,1.387586236,10.9444828,0,8.275862694,0,36.14206696,0.284137934,0.085172415,2.821379423,0.572068989,0.300344825,0.875172377,36.14206696,0,328.7851868,ladoo
BFP573,Gram flour and semolina dhokla (Besan suji dhokla),breakfast,bfp_manual,834.6424561,198.9101715,25.9177227,8.516304016,7.095455647,2.580669165,4.586390972,1055.752441,1443.334839,4048.589355,1.391841292,66.66382599,156.5892792,38.17252731,196.590332,262.3963928,1.601596832,0.169764146,3.052016973,0.005134123,0.859575391,0.035428688,0.880107284,3.542868614,3.346146345,1.290129542,0,47.66091919,0,77.02365875,0.186910108,0.10013058,0.775755107,0.549575388,0.181685388,3.419123173,77.02365875,6.632721424,1451.539917,piece
BFP574,Atta dal burfi ,breakfast,bfp_manual,1250.22583,298.7973022,40.64258194,6.66258049,12.47225857,21.07871056,4.077419281,6250.709473,3703.593506,1401.161255,23.8064518,17.06967735,140.0645142,57.29032135,3.555483818,268.580658,1.561290383,0.300645173,16.97096825,0.001870968,0.80774194,0.188387096,1.097419381,89.22580719,0.91354841,3.321935415,0,1.522580624,0,23.40322685,0.163225815,0.052258067,1.428387165,0.450322598,0.087741934,0.334838718,23.40322685,0,320.4709778,piece
BFP575,Soya roti,"lunch,dinner",bfp_manual,1183.774902,283.9637146,40.02847672,9.183112144,9.228145599,1.584105968,8.708609581,1155.562866,1720.716553,5491.291504,0.019867549,53.41854477,241.6165619,114.5119171,155.9311218,481.3211975,3.847682238,0.4221192,32.67814636,0.010993377,2.239403963,0.019867551,2.106622458,0,4.043046474,8.07351017,0,89.42947388,0,71.34967041,0.318708599,0.136225164,1.664238334,0.698311269,0.222185418,2.476821184,71.34967041,8.024503708,2758.774902,roti
BFP576,Poshtik khichdi/khichri,"lunch,dinner",bfp_manual,390.1748352,93.36765289,15.63777065,3.043283939,1.883075833,0.260032386,1.995134115,306.8418274,559.6723022,872.5698242,0,30.40684509,52.51063919,27.72627258,41.67132568,139.5254364,1.002562404,0.117502309,4.625453472,0.003738668,0.379930615,0.052173913,0.510046244,0,0.511572599,1.642863035,0,26.87386703,0,18.15829849,0.05659112,0.040060129,0.786998153,0.219176695,0.068644769,0.343274742,18.15829849,7.153098583,1932.247437,plate
BFP577,Namkeen daliya,breakfast,bfp_manual,1230.095947,295.1106262,49.31864929,8.285434723,7.992717266,0.818472445,8.565542221,871.4216919,1471.482056,4544.529297,0,35.98437119,6.127175808,4.338543415,149.6326752,51.52397919,2.993783474,0.0191119,0.024866786,0.000852575,0.039253999,0.005683837,0.056305505,0,3.547424555,2.573357105,0,6.096092224,0,5.386145592,0.011811723,0.006642984,0.153463587,0.061261103,0.027886324,0.417761981,5.386145592,5.863232613,1279.7052,plate
BFP578,Sprouts upma ,breakfast,bfp_manual,1318.496582,316.245697,44.95538712,9.501905441,10.43805981,1.671101451,7.164230824,1497.309814,2822.239502,5520.685547,0,36.78461456,112.9428635,44.09685516,147.8203735,248.9755249,2.760751724,0.366311193,7.483688831,0.005152098,1.407989502,0.116783217,1.65729022,0,3.89512229,7.342989445,0,5.41590929,0,27.93440437,0.24363637,0.048094403,1.606643319,0.60253495,0.112062939,0.416800708,27.93440437,0.505804241,527.1905518,plate
BFP579,Semolina idli (Suji/Rava idli),breakfast,bfp_manual,864.3934937,206.3904266,33.6710968,9.344619751,3.47373414,3.416455746,5.845991611,1054.866211,1133.823975,911.0231934,3.481012583,100.8531647,193.1923981,53.71476746,185.0151825,413.853363,2.338291168,0.31261605,9.58143425,0.007974683,1.152848125,0.076371305,1.569725752,8.860759735,0.506118119,3.601265669,0,55.65158081,0,58.63670731,0.209968358,0.136223629,1.197046399,0.658744752,0.126687765,1.824894547,58.63670731,5.428059101,1831.942993,idli
BFP580,Poshtik chilla/cheela,breakfast,bfp_manual,665.9138184,159.5341339,27.4660511,4.847729683,3.040216684,1.221203089,4.908596516,383.5865479,553.6954346,1811.442749,0,18.18114853,138.2266846,55.63590622,97.17723083,150.7444153,2.096681356,0.209357008,22.05669403,0.002931551,1.271929026,0.016593685,1.251371384,0,1.248767018,5.637704372,0,3.6226089,0,16.30615425,0.189640462,0.07114543,1.060428619,0.414761454,0.122171007,0.474026293,16.30615425,0.806130469,276.0751343,cheela
BFP604,Stuffed bittergourd (dry) (Bharwa karela),"lunch,dinner",bfp_manual,896.1647949,217.6478729,2.489490032,1.28692615,22.38420105,0.066123106,3.000188589,2772.900391,4548.066895,14075.40723,0,16.72165108,35.97737885,28.10387421,519.2879028,284.1809692,1.285154104,0.08452446,3.966490746,0.010514657,0.429305315,0.091431804,0.34691301,0,10.93910789,1.467951775,0,5,0,45.33254623,0.046352156,0.030987842,0.239419356,0.211754173,0.038316522,5.169007301,45.33254623,41.00292206,365.5245361,bowl
BFP605,Cauliflower potato canjee,"lunch,dinner",bfp_manual,70.2477417,16.78920937,2.633897066,0.570074737,0.392489195,0.130003929,0.685332298,33.63114548,170.7998352,110.5033417,0,6.775462151,16.29413986,7.811639786,35.57506943,117.2662201,0.278293341,0.023971688,0.717027128,0.001077468,0.074046403,0.002516713,0.101887532,0,0.02241447,0.383720011,0,1.566535592,0,6.810696125,0.017007472,0.010043256,0.222414464,0.112658277,0.028666928,0.418010235,6.810696125,7.349193573,48.99174118,glass
BFP606,Creamed spinach,"lunch,dinner",bfp_manual,403.4272156,96.91499329,4.442425728,5.184081554,6.390686989,1.590238333,1.327550054,3508.153809,1762.644653,478.5886536,59.59698105,122.3025742,124.2229843,51.52789307,156.0212097,385.3627319,1.890037417,0.10935761,6.921944141,0.015526855,0.609909475,0.011151741,0.695152879,71.52674866,1.003442764,0.326045781,0.108923987,169.0260315,1.894499302,83.10997009,0.105591431,0.122208826,0.230328858,0.442114681,0.114545248,5.381551743,83.10997009,16.12282562,5045.60498,small bowl
OSR001,Woodapple juice (Bel ka sharbat),breakfast,open_source_recipes,144.5018921,34.1768837,6.509658337,0.629222035,0.69886148,5.752609253,1.029800773,170.9127197,113.3671951,278.0066528,0,11.84929752,16.68858719,5.2301898,127.4478912,71.85768127,0.124155596,0.044857685,0.478927881,0.000905123,0.064525619,0.001043643,0.069715373,0,0.015844403,5.478178024,0,1.615607262,0,1.606963992,0.008728652,0.002628083,0.11070209,0.047077797,0.035170779,0.322296023,1.606963992,5.226916313,34.65654373,glass
OSR002,Sattu drink,breakfast,open_source_recipes,98.99157715,23.37742615,5.155844212,0.564804971,0.139170051,3.958352566,0.39706707,12.29204369,22.95912743,64.89360809,0,1.588418007,8.555381775,3.167550802,12.64640236,25.26926613,0.166839316,0.025984399,1.335875154,0.000209672,0.044031203,0.002932917,0.099407174,0,0.004979719,0.045865834,0,0.039313573,0,4.770047188,0.009173167,0.003931358,0.049010918,0.041934475,0.004979719,0.02122933,4.770047188,0,26.68081093,glass
OSR004,Apple and honey sorbet (Seb aur shehad ka sharbat),breakfast,open_source_recipes,515.0230713,121.2970734,30.74224091,0.153371826,0.288591206,29.17960739,1.130508065,71.83833313,22.31771469,127.7089996,0,9.112054825,5.406836033,4.288706779,1.972909927,56.41570282,0.177228644,0.045635104,0.260577381,0.003055427,0.024595842,0.064588144,0.07531178,0,0.065473437,0.637274861,0,1.593186975,0,1.650254011,0.01448037,0.005288683,0.115588918,0.044826787,0.019769052,0.148406476,1.650254011,3.128706694,100.1408844,cup
OSR005,Thandai,"lunch,dinner",open_source_recipes,424.552002,101.1769028,9.132845879,3.591483593,5.887108326,8.207235336,0.796094239,2265.014648,1979.56311,732.1626587,0,112.3141403,98.37887573,25.58151054,22.6905632,140.9948578,0.603199244,0.117966406,1.06080389,0.004158795,0.374866933,0.014334325,0.479441077,0,0.756129086,0.541493595,0,1.3745507,0,7.175179482,0.046260417,0.087152697,0.226506665,0.275237441,0.041154638,1.584542632,7.175179482,1.444760561,152.8846588,glass
OSR006,Cucumber sharbat (Kheere ka sharbat),breakfast,open_source_recipes,115.7664185,27.28394127,6.635036469,0.2591241,0.05839416,5.463503361,0.781021893,23.41970825,3.857664108,24.7919693,0,6.492700577,10.39416027,7.540145874,2.565693378,67.04379272,0.178102195,0.020729927,0.062043793,0.002189781,0.02919708,0.000243309,0.067153282,0,0.00729927,0.459854007,0,2.992700815,0,6.145985603,0.00729927,0.003649635,0.127737224,0.16423358,0.021897811,1.029197097,6.145985603,2.229927063,62.40876007,glass
OSR007,Apple oats chia seed smoothie,breakfast,open_source_recipes,361.6098633,85.64489746,13.07034206,3.491137743,2.476324558,5.761018276,1.444232345,924.647583,688.1693115,691.8933716,4.315910816,88.88846588,111.196022,23.54685783,32.02052689,169.2537842,0.495576769,0.05461416,1.425457478,0.00089101,0.380556881,0.13349244,0.566793978,10.91487598,0.096953064,0.185839295,0,0.562132061,0,11.36069965,0.143282413,0.113988861,0.224439144,0.276746213,0.081242643,2.825298309,11.36069965,0.857279241,44.86714172,glass
OSR008,Nannari sharbat,breakfast,open_source_recipes,378.565033,88.7898407,23.62394714,0.010403587,0.00941704,23.58466339,0,3.156950712,0.425112098,4.511210918,0,2.674260139,0.447174877,0.608968616,1.1588341,3.345291615,0.049955156,0.027174888,0.013452915,1.79E-05,0.000179372,0.000807175,0.024484305,0,0.000538117,0.003497758,0,0.016143499,0,0.205650225,0.000762332,0.000224215,0.002242152,0.002690583,0.000941704,0.017219732,0.205650225,0.889327347,0.825022399,cup
OSR009,Semolina milk drink (Thari kanji),breakfast,open_source_recipes,185.090744,44.16222,6.925323486,0.983571589,1.363272786,3.882113457,0.72300148,406.4480591,655.7120972,194.4041595,0.933692634,8.261671066,23.98282433,11.57442474,11.94784546,84.56636047,0.362940758,0.085320339,0.736758828,0.001186814,0.164654806,0.00559836,0.250487894,3.49944973,0.097841308,0.405086905,0,0.331195563,0,4.502472878,0.030925531,0.015548639,0.160617337,0.093636848,0.035768587,0.301666588,4.502472878,2.495578289,184.4780273,cup
OSR010,Saffron milk (Kesariya doodh),breakfast,open_source_recipes,429.9308472,102.1810379,12.64350319,3.168829679,4.568993568,12.50306702,0.144161537,2511.500488,1393.48938,240.7512207,0,110.8760452,92.72205353,10.54345703,23.69136047,114.6381912,0.205583692,0.046984624,0.938169181,0.004017949,0.084791198,0.00517622,0.342621148,0,0.456297934,0.081453681,0,0.115700692,0,6.835199833,0.031397656,0.102243289,0.099305697,0.317032576,0.040163279,1.865558863,6.835199833,1.840412498,184.8628693,glass
OSR011,Black rice kheer (Chak-hao kheer),"lunch,dinner",open_source_recipes,621.5015259,147.9367676,22.93030548,4.366131783,4.905136585,12.56880379,0.764526486,2229.40918,936.0602417,106.7921371,0,94.8900528,74.58234406,6.804815292,25.76814651,104.3434982,0.460296959,0.033483144,0.74134028,0.003250401,0.038186196,0.001043339,0.265256822,0,0.170120388,0.035088282,0,0.005465489,0,5.418659687,0.023210272,0.084807381,0.062544145,0.262174964,0.030939005,1.529486299,5.418659687,1.548635602,154.3868408,bowl
OSR012,Coconut kheer (Nariyal ki kheer),"lunch,dinner",open_source_recipes,683.0059814,162.6124878,14.42290211,3.397630215,10.54665947,13.72986507,1.534495592,5162.73877,2272.006836,551.8502808,3.221987247,89.51873779,83.39212036,23.25588989,45.97288895,188.1647186,0.527566791,0.097063228,0.703261614,0.002817221,0.18372862,0.005381511,0.384728044,12.10609245,1.148203015,0.077860847,0,2.386554003,0,7.585696697,0.031291563,0.097332306,0.20047088,0.254951,0.041197386,1.313536406,7.585696697,1.877113223,151.067337,bowl
OSR013,Apple sago payasam (Seb aur sabudana ki kheer),"lunch,dinner",open_source_recipes,571.9788818,136.5031738,14.4032402,3.130678177,7.660542011,10.63227367,0.381131649,4006.92334,2525.71875,506.1046448,10.85218048,102.1054306,93.90102386,16.80838966,39.44808578,129.6462402,0.314151257,0.066838965,1.141195655,0.003005475,0.118303947,0.068718143,0.422203958,40.82386398,0.612134576,0.228687331,0,0.384293914,0,6.480011463,0.039375044,0.116386175,0.147644624,0.316797882,0.035752464,1.615267515,6.480011463,1.77508533,188.5094452,bowl
OSR014,Kesari bath,"lunch,dinner",open_source_recipes,1022.14502,244.568512,31.38280296,2.395093441,12.58508778,20.16176414,1.652353644,6871.23877,3797.926025,802.8760986,27.83842087,7.697634697,34.67943954,16.01409912,1.704179049,65.67830658,0.694494605,0.16531764,2.133318901,0.001007917,0.368023545,0.004055054,0.522504151,104.3374939,0.733719707,1.411083579,0,0.246624634,0,4.838000774,0.06488464,0.007244402,0.210402623,0.162211612,0.022363154,0.150557578,4.838000774,0,254.8251038,bowl
OSR015,Putharekulu,breakfast,open_source_recipes,1334.18689,318.3032532,59.6074791,3.657009363,7.554205894,23.86448669,1.747663498,4437.943848,1961.990601,441.8691406,18.39252281,6.107476711,65.64485931,12.9345789,2.672897339,67.47663879,0.381308436,0.153084114,0.556074798,0.002336449,0.369158894,0.025700934,0.527102828,68.93457794,0.472710282,0,0,0.700934589,0,4.556074619,0.079439253,0.028037382,1.17289722,0.257009357,0.102803737,0.144859821,4.556074619,0,161.2055969,roll
OSR016,Mango malpua,dinner,open_source_recipes,1381.797729,334.6436462,12.84154034,1.649475694,30.67110443,4.958759785,2.083098173,18192.94922,7988.425781,1563.923218,75.20935822,10.64238834,46.06306076,20.33721161,1.887982368,89.27536011,0.695306301,0.096105076,7.223674774,0.006634154,0.452412754,0.00356352,0.43278411,281.7980652,1.994833946,2.757600546,0,1.842423677,0,28.16923714,0.064340875,0.034393817,0.382698357,0.149787709,0.070411839,0.618508399,28.16923714,9.683992386,1024.544434,piece
OSR017,Mango vanilla custard,"lunch,dinner",open_source_recipes,620.734314,147.6310425,18.40708542,3.430332184,7.043948174,14.62088585,0.993726909,2845.30249,2757.992676,828.2915039,0.354243547,84.85738373,93.59944916,25.1071949,30.11922455,160.4944611,0.578154981,0.139741689,1.548118114,0.006653137,0.17583026,0.013530135,0.473210335,0.885608852,1.815867186,0.84103322,0,1.802583098,0,24.20321083,0.056088559,0.084354244,0.24166052,0.276642054,0.076863468,2.037896633,24.20321083,7.897158623,421.6685486,glass
OSR018,Kiwi granola pudding,breakfast,open_source_recipes,1182.487183,280.9878235,32.33153534,5.600944519,15.35951328,15.07599258,3.709637403,5668.311035,3679.375,1527.593506,20.26717567,62.20228958,128.8215637,36.13263321,59.214077,274.5295715,1.454236627,0.166950375,3.749379635,0.000233779,0.790429354,0.010305343,0.810610712,40.19084167,1.019064903,0.237118304,0.377862602,0.667461812,0,39.53287125,0.368580163,0.426765263,1.811164141,0.364255726,0.095240459,3.034589767,39.53287125,12.46946621,22.34541893,bowl
OSR019,Oats burfi,snack,open_source_recipes,1793.804932,425.1870728,62.46829605,8.886306763,17.26929474,32.92688751,4.958091259,5110.556152,7837.72168,3258.643066,10.33195019,128.5809174,276.1908875,96.12406921,8.147344589,314.7800903,2.463195086,0.335352689,7.340705395,0.016431535,2.002406597,0.038174275,1.725767612,38.25725937,3.70983386,0.396763504,0,1.073900461,0,29.5607872,0.468547702,0.067095436,0.851991713,0.444273859,0.160373449,10.73999977,29.5607872,0.092116185,103.8809128,piece
OSR020,Lotus seed halwa (Kamal gattay ka halwa),"lunch,dinner",open_source_recipes,1542.195435,370.5499573,39.56206894,7.790459633,20.68815994,9.797241211,0.422528744,11042.28711,6003.609375,1817.655151,45.24137878,82.83908081,304.3333435,105.7586212,3.056666613,658.5172119,1.798620701,0.207011491,0.203218386,0.000172414,1.135057449,0.002528736,0.600229859,169.5632172,2.043678284,0.057701148,0,0.40747124,0,49.40023041,0.308965534,0.075402297,0.830804586,0.414712667,0.302298844,0.190804601,49.40023041,0.017011495,348.8462219,piece
